132.0, 170.0, 0.5
132.13825000000003, 170.22473, 0.5
132.25054999999998, 170.478365, 0.5
132.33245, 170.75786, 0.5
132.3798, 171.05955, 0.5
132.3888, 171.379165, 0.5
132.35625, 171.71193, 0.5
132.27960000000002, 172.05255, 0.5
132.15683, 172.3954, 0.5
131.98669999999998, 172.73448, 0.5
131.76875, 173.06357, 0.5
131.50324999999998, 173.37631, 0.5
131.19125000000003, 173.66632, 0.5
130.83478000000002, 173.92726, 0.5
130.43650000000002, 174.15295, 0.5
130.0, 174.3375, 0.5
129.52960000000002, 174.47534, 0.5
129.03044999999997, 174.56143, 0.5
128.50824999999998, 174.59123, 0.5
127.96935000000002, 174.560885, 0.5
127.42084999999997, 174.46725, 0.5
126.87004999999999, 174.308015, 0.5
126.32479999999998, 174.081725, 0.5
125.79318, 173.78784, 0.5
125.28345000000002, 173.42679, 0.5
124.80383499999999, 173.0, 0.5
124.36266999999998, 172.5099, 0.5
123.96792499999998, 171.95995, 0.5
123.62738000000002, 171.35455, 0.5
123.3483, 170.699125, 0.5
123.13749999999999, 170.0, 0.5
123.00105000000002, 169.26439, 0.5
122.944275, 168.500275, 0.5
122.97167999999999, 167.71637, 0.5
123.08672999999999, 166.92203, 0.5
123.2919, 166.12709, 0.5
123.58852999999999, 165.34181, 0.5
123.97680000000003, 164.5767, 0.5
124.45569999999998, 163.84244, 0.5
125.02292, 163.14966, 0.5
125.67500000000001, 162.5089, 0.5
126.40715, 161.93036, 0.5
127.21339999999998, 161.42386, 0.5
128.08667000000003, 160.9986, 0.5
129.018615, 160.6631, 0.5
129.99997000000002, 160.425, 0.5
131.02044999999998, 160.290985, 0.5
132.06885, 160.266615, 0.5
133.133425, 160.356275, 0.5
134.20155, 160.563065, 0.5
135.260375, 160.88867, 0.5
136.29663, 161.33339, 0.5
137.29685, 161.89598, 0.5
138.24761999999998, 162.57373, 0.5
139.13580000000002, 163.3624, 0.5
139.948425, 164.25621, 0.5
140.67322000000001, 165.24791, 0.5
141.29852499999998, 166.328825, 0.5
141.81357000000003, 167.48889, 0.5
142.2086, 168.716765, 0.5
142.47500000000002, 169.99994, 0.5
142.60559999999998, 171.32485, 0.5
142.59447999999998, 172.67697, 0.5
142.43747000000002, 174.0411, 0.5
142.13189999999997, 175.4014, 0.5
141.67694999999998, 176.74161, 0.5
141.07344999999998, 178.04525, 0.5
140.32420000000002, 179.295835, 0.5
139.4337, 180.47705, 0.5
138.408325, 181.572935, 0.5
137.25631499999997, 182.56815, 0.5
135.98757999999998, 183.44812, 0.5
134.6137, 184.19925, 0.5
133.1479, 184.80915, 0.5
131.604675, 185.266725, 0.5
130.00009999999997, 185.5625, 0.5
128.35116499999998, 185.6886, 0.5
126.67593499999998, 185.638975, 0.5
124.99324999999999, 185.40953, 0.5
123.32247999999998, 184.99817, 0.5
121.6834, 184.40494, 0.5
120.09589999999997, 183.63199, 0.5
118.57968, 182.683685, 0.5
117.15417500000001, 181.56655, 0.5
115.83819999999997, 180.28925, 0.5
114.64972, 178.862565, 0.5
113.60568, 177.299285, 0.5
112.72167999999999, 175.61412, 0.5
112.01186999999999, 173.82355, 0.5
111.48865, 171.945665, 0.5
111.16250000000002, 170.00003, 0.5
111.04192999999998, 168.00746, 0.5
111.13315, 165.98975, 0.5
111.44012500000002, 163.96955, 0.5
111.96432499999997, 161.97, 0.5
112.70474999999999, 160.014585, 0.5
113.65786500000002, 158.12674, 0.5
114.817565, 156.32965, 0.5
116.17523, 154.646, 0.5
117.71972499999998, 153.0976, 0.5
119.43752999999998, 151.7052, 0.5
121.31279999999998, 150.488175, 0.5
123.32760000000002, 149.4643, 0.5
125.46185000000003, 148.649475, 0.5
127.69381499999997, 148.057525, 0.5
130.00005, 147.7, 0.5
132.35590000000002, 147.58597, 0.5
134.735475, 147.7219, 0.5
137.11212, 148.111465, 0.5
139.45877000000002, 148.75554, 0.5
141.74804999999998, 149.65207, 0.5
143.95266500000002, 150.796035, 0.5
146.04586999999998, 152.179475, 0.5
148.00155, 153.791535, 0.5
149.79475000000002, 155.6185, 0.5
151.40173499999997, 157.6439, 0.5
152.80065000000002, 159.8487, 0.5
153.97145, 162.21141, 0.5
154.89634999999998, 164.70833, 0.5
155.56005, 167.31375, 0.5
155.95, 170.00023, 0.5
156.05644999999998, 172.73889, 0.5
155.87277, 175.4997, 0.5
155.39550000000003, 178.251785, 0.5
154.6245, 180.963835, 0.5
153.56295, 183.604415, 0.5
152.21747, 186.1423, 0.5
150.59789999999998, 188.546875, 0.5
148.7176, 190.788465, 0.5
146.5929, 192.83876, 0.5
144.24345, 194.67108, 0.5
141.69164999999998, 196.260775, 0.5
138.962675, 197.58551, 0.5
136.08416499999998, 198.62558, 0.5
133.085875, 199.364135, 0.5
129.999575, 199.7875, 0.5
126.85849999999999, 199.88535, 0.5
123.69704999999999, 199.65082, 0.5
120.55059999999997, 199.0808, 0.5
117.45477499999998, 198.175825, 0.5
114.4454, 196.94035, 0.5
111.55779999999999, 195.3826, 0.5
108.82663000000002, 193.5146, 0.5
106.28525000000002, 191.35211, 0.5
103.96549999999999, 188.914475, 0.5
101.89718500000001, 186.2245, 0.5
100.10779, 183.30821, 0.5
98.62207000000001, 180.19465, 0.5
97.46179000000001, 176.91556, 0.5
96.64532500000001, 173.505065, 0.5
96.1875, 169.99933, 0.5
96.0993, 166.4362, 0.5
96.38772499999999, 162.854765, 0.5
97.0556, 159.295, 0.5
98.10155, 155.79715, 0.5
99.519835, 152.4015, 0.5
101.30049, 149.1478, 0.5
103.42927499999999, 146.07477, 0.5
105.88776999999999, 143.21974, 0.5
108.65359999999998, 140.618165, 0.5
111.70049999999998, 138.303175, 0.5
114.99871999999999, 136.30516, 0.5
118.51515, 134.65143, 0.5
122.213685, 133.365815, 0.5
126.05579999999998, 132.46834, 0.5
130.0005, 131.97499, 0.5
134.00522, 131.89743, 0.5
138.026, 132.242765, 0.5
142.01806499999998, 133.013535, 0.5
145.93630000000002, 134.20746, 0.5
149.73575, 135.81745, 0.5
153.37213000000003, 137.831665, 0.5
156.8023, 140.233565, 0.5
159.98485, 143.00194, 0.5
162.88065, 146.111175, 0.5
165.45305000000002, 149.5315, 0.5
167.66865, 153.229125, 0.5
169.49745000000001, 157.16675, 0.5
170.9135, 161.30377, 0.5
171.89508, 165.59683, 0.5
172.425, 170.00017, 0.5
172.66645, 172.23625, 0.5
172.7901, 174.49765, 0.5
172.79405000000003, 176.77817, 0.5
172.67649999999998, 179.07147, 0.5
172.43628, 181.3711, 0.5
172.07226500000002, 183.67047, 0.5
171.58384999999998, 185.96295, 0.5
170.970825, 188.241835, 0.5
170.23321499999997, 190.500335, 0.5
